Date,Heure,Type,Nom,Disponibilite,Capacite,Statut,Latitude,Longitude,Horodatage,Places_occupees,Taux_occupation_%
01/01/2026,03:13:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 03:13:57,898,46.99110413396127
01/01/2026,03:13:57,Voiture,Arc de Triomphe,135,440,Open,43.61100267,3.8732007,2026-01-01 03:13:57,305,69.31818181818183
01/01/2026,03:13:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 03:13:57,301,60.199999999999996
01/01/2026,03:23:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 03:23:57,66,27.615062761506277
01/01/2026,03:23:57,Voiture,Comedie,338,664,Open,43.60856092,3.87976196,2026-01-01 03:23:57,326,49.096385542168676
01/01/2026,03:23:57,Voiture,Corum,315,480,Open,43.61388821,3.88225773,2026-01-01 03:23:57,165,34.375
01/01/2026,03:23:57,Voiture,Europa,490,591,Open,43.60784971,3.89253074,2026-01-01 03:23:57,101,17.089678510998308
01/01/2026,03:23:57,Voiture,Foch,526,620,Open,43.61074912,3.87657084,2026-01-01 03:23:57,94,15.161290322580644
01/01/2026,03:23:57,Voiture,Gambetta,221,452,Open,43.60695138,3.87137436,2026-01-01 03:23:57,231,51.10619469026548
01/01/2026,03:23:57,Voiture,Gare,357,656,Open,43.604024,3.87891,2026-01-01 03:23:57,299,45.579268292682926
01/01/2026,03:23:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 03:23:57,160,36.86635944700461
01/01/2026,03:23:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 03:23:57,187,31.694915254237287
01/01/2026,03:23:57,Voiture,Circe,1015,1200,Open,43.60495377,3.9178495,2026-01-01 03:23:57,185,15.416666666666668
01/01/2026,03:23:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 03:23:57,12,3.0
01/01/2026,03:23:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 03:23:57,21,6.402439024390244
01/01/2026,03:23:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 03:23:57,138,48.421052631578945
01/01/2026,03:23:57,Voiture,Sablassou,316,379,Open,43.63419194,3.92229536,2026-01-01 03:23:57,63,16.62269129287599
01/01/2026,03:23:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 03:23:57,44,15.43859649122807
01/01/2026,03:23:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 03:23:57,68,28.451882845188287
01/01/2026,03:23:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 03:23:57,57,9.268292682926829
01/01/2026,03:23:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 03:23:57,26,40.625
01/01/2026,03:23:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 03:23:57,35,32.11009174311927
01/01/2026,03:23:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 03:23:57,245,98.0
01/01/2026,03:23:57,Voiture,Charles de Gaulle,177,260,Open,43.6285421,3.8977621,2026-01-01 03:23:57,83,31.92307692307692
01/01/2026,03:23:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 03:23:57,898,46.99110413396127
01/01/2026,03:23:57,Voiture,Arc de Triomphe,135,440,Open,43.61100267,3.8732007,2026-01-01 03:23:57,305,69.31818181818183
01/01/2026,03:23:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 03:23:57,301,60.199999999999996
01/01/2026,03:33:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 03:33:57,66,27.615062761506277
01/01/2026,03:33:57,Voiture,Comedie,344,664,Open,43.60856092,3.87976196,2026-01-01 03:33:57,320,48.19277108433735
01/01/2026,03:33:57,Voiture,Corum,318,480,Open,43.61388821,3.88225773,2026-01-01 03:33:57,162,33.75
01/01/2026,03:33:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 03:33:57,100,16.920473773265652
01/01/2026,03:33:57,Voiture,Foch,526,620,Open,43.61074912,3.87657084,2026-01-01 03:33:57,94,15.161290322580644
01/01/2026,03:33:57,Voiture,Gambetta,222,452,Open,43.60695138,3.87137436,2026-01-01 03:33:57,230,50.88495575221239
01/01/2026,03:33:57,Voiture,Gare,362,656,Open,43.604024,3.87891,2026-01-01 03:33:57,294,44.81707317073171
01/01/2026,03:33:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 03:33:57,160,36.86635944700461
01/01/2026,03:33:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 03:33:57,187,31.694915254237287
01/01/2026,03:33:57,Voiture,Circe,1015,1200,Open,43.60495377,3.9178495,2026-01-01 03:33:57,185,15.416666666666668
01/01/2026,03:33:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 03:33:57,12,3.0
01/01/2026,03:33:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 03:33:57,21,6.402439024390244
01/01/2026,03:33:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 03:33:57,138,48.421052631578945
01/01/2026,03:33:57,Voiture,Sablassou,316,379,Open,43.63419194,3.92229536,2026-01-01 03:33:57,63,16.62269129287599
01/01/2026,03:33:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 03:33:57,44,15.43859649122807
01/01/2026,03:33:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 03:33:57,68,28.451882845188287
01/01/2026,03:33:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 03:33:57,57,9.268292682926829
01/01/2026,03:33:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 03:33:57,26,40.625
01/01/2026,03:33:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 03:33:57,35,32.11009174311927
01/01/2026,03:33:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 03:33:57,245,98.0
01/01/2026,03:33:57,Voiture,Charles de Gaulle,176,260,Open,43.6285421,3.8977621,2026-01-01 03:33:57,84,32.30769230769231
01/01/2026,03:33:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 03:33:57,898,46.99110413396127
01/01/2026,03:33:57,Voiture,Arc de Triomphe,136,440,Open,43.61100267,3.8732007,2026-01-01 03:33:57,304,69.0909090909091
01/01/2026,03:33:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 03:33:57,301,60.199999999999996
01/01/2026,03:43:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 03:43:57,66,27.615062761506277
01/01/2026,03:43:57,Voiture,Comedie,347,664,Open,43.60856092,3.87976196,2026-01-01 03:43:57,317,47.74096385542169
01/01/2026,03:43:57,Voiture,Corum,319,480,Open,43.61388821,3.88225773,2026-01-01 03:43:57,161,33.541666666666664
01/01/2026,03:43:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 03:43:57,100,16.920473773265652
01/01/2026,03:43:57,Voiture,Foch,530,620,Open,43.61074912,3.87657084,2026-01-01 03:43:57,90,14.516129032258066
01/01/2026,03:43:57,Voiture,Gambetta,220,452,Open,43.60695138,3.87137436,2026-01-01 03:43:57,232,51.32743362831859
01/01/2026,03:43:57,Voiture,Gare,367,656,Open,43.604024,3.87891,2026-01-01 03:43:57,289,44.05487804878049
01/01/2026,03:43:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 03:43:57,160,36.86635944700461
01/01/2026,03:43:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 03:43:57,187,31.694915254237287
01/01/2026,03:43:57,Voiture,Circe,1015,1200,Open,43.60495377,3.9178495,2026-01-01 03:43:57,185,15.416666666666668
01/01/2026,03:43:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 03:43:57,12,3.0
01/01/2026,03:43:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 03:43:57,21,6.402439024390244
01/01/2026,03:43:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 03:43:57,138,48.421052631578945
01/01/2026,03:43:57,Voiture,Sablassou,316,379,Open,43.63419194,3.92229536,2026-01-01 03:43:57,63,16.62269129287599
01/01/2026,03:43:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 03:43:57,44,15.43859649122807
01/01/2026,03:43:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 03:43:57,68,28.451882845188287
01/01/2026,03:43:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 03:43:57,57,9.268292682926829
01/01/2026,03:43:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 03:43:57,26,40.625
01/01/2026,03:43:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 03:43:57,35,32.11009174311927
01/01/2026,03:43:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 03:43:57,245,98.0
01/01/2026,03:43:57,Voiture,Charles de Gaulle,177,260,Open,43.6285421,3.8977621,2026-01-01 03:43:57,83,31.92307692307692
01/01/2026,03:43:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 03:43:57,898,46.99110413396127
01/01/2026,03:43:57,Voiture,Arc de Triomphe,136,440,Open,43.61100267,3.8732007,2026-01-01 03:43:57,304,69.0909090909091
01/01/2026,03:43:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 03:43:57,301,60.199999999999996
01/01/2026,03:53:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 03:53:57,66,27.615062761506277
01/01/2026,03:53:57,Voiture,Comedie,352,664,Open,43.60856092,3.87976196,2026-01-01 03:53:57,312,46.98795180722892
01/01/2026,03:53:57,Voiture,Corum,320,480,Open,43.61388821,3.88225773,2026-01-01 03:53:57,160,33.33333333333333
01/01/2026,03:53:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 03:53:57,100,16.920473773265652
01/01/2026,03:53:57,Voiture,Foch,531,620,Open,43.61074912,3.87657084,2026-01-01 03:53:57,89,14.35483870967742
01/01/2026,03:53:57,Voiture,Gambetta,219,452,Open,43.60695138,3.87137436,2026-01-01 03:53:57,233,51.54867256637168
01/01/2026,03:53:57,Voiture,Gare,368,656,Open,43.604024,3.87891,2026-01-01 03:53:57,288,43.90243902439025
01/01/2026,03:53:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 03:53:57,160,36.86635944700461
01/01/2026,03:53:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 03:53:57,187,31.694915254237287
01/01/2026,03:53:57,Voiture,Circe,1015,1200,Open,43.60495377,3.9178495,2026-01-01 03:53:57,185,15.416666666666668
01/01/2026,03:53:57,Voiture,Garcia Lorca,388,400,Open,43.59098509,3.8907158,2026-01-01 03:53:57,12,3.0
01/01/2026,03:53:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 03:53:57,21,6.402439024390244
01/01/2026,03:53:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 03:53:57,138,48.421052631578945
01/01/2026,03:53:57,Voiture,Sablassou,316,379,Open,43.63419194,3.92229536,2026-01-01 03:53:57,63,16.62269129287599
01/01/2026,03:53:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 03:53:57,44,15.43859649122807
01/01/2026,03:53:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 03:53:57,68,28.451882845188287
01/01/2026,03:53:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 03:53:57,57,9.268292682926829
01/01/2026,03:53:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 03:53:57,26,40.625
01/01/2026,03:53:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 03:53:57,35,32.11009174311927
01/01/2026,03:53:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 03:53:57,245,98.0
01/01/2026,03:53:57,Voiture,Charles de Gaulle,175,260,Open,43.6285421,3.8977621,2026-01-01 03:53:57,85,32.69230769230769
01/01/2026,03:53:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 03:53:57,898,46.99110413396127
01/01/2026,03:53:57,Voiture,Arc de Triomphe,136,440,Open,43.61100267,3.8732007,2026-01-01 03:53:57,304,69.0909090909091
01/01/2026,03:53:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 03:53:57,301,60.199999999999996
01/01/2026,04:03:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 04:03:57,66,27.615062761506277
01/01/2026,04:03:57,Voiture,Comedie,358,664,Open,43.60856092,3.87976196,2026-01-01 04:03:57,306,46.08433734939759
01/01/2026,04:03:57,Voiture,Corum,320,480,Open,43.61388821,3.88225773,2026-01-01 04:03:57,160,33.33333333333333
01/01/2026,04:03:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 04:03:57,100,16.920473773265652
01/01/2026,04:03:57,Voiture,Foch,533,620,Open,43.61074912,3.87657084,2026-01-01 04:03:57,87,14.032258064516128
01/01/2026,04:03:57,Voiture,Gambetta,220,452,Open,43.60695138,3.87137436,2026-01-01 04:03:57,232,51.32743362831859
01/01/2026,04:03:57,Voiture,Gare,369,656,Open,43.604024,3.87891,2026-01-01 04:03:57,287,43.75
01/01/2026,04:03:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 04:03:57,160,36.86635944700461
01/01/2026,04:03:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 04:03:57,187,31.694915254237287
01/01/2026,04:03:57,Voiture,Circe,1015,1200,Open,43.60495377,3.9178495,2026-01-01 04:03:57,185,15.416666666666668
01/01/2026,04:03:57,Voiture,Garcia Lorca,387,400,Open,43.59098509,3.8907158,2026-01-01 04:03:57,13,3.25
01/01/2026,04:03:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 04:03:57,21,6.402439024390244
01/01/2026,04:03:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 04:03:57,138,48.421052631578945
01/01/2026,04:03:57,Voiture,Sablassou,316,379,Open,43.63419194,3.92229536,2026-01-01 04:03:57,63,16.62269129287599
01/01/2026,04:03:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 04:03:57,44,15.43859649122807
01/01/2026,04:03:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 04:03:57,68,28.451882845188287
01/01/2026,04:03:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 04:03:57,57,9.268292682926829
01/01/2026,04:03:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 04:03:57,26,40.625
01/01/2026,04:03:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 04:03:57,35,32.11009174311927
01/01/2026,04:03:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 04:03:57,245,98.0
01/01/2026,04:03:57,Voiture,Charles de Gaulle,175,260,Open,43.6285421,3.8977621,2026-01-01 04:03:57,85,32.69230769230769
01/01/2026,04:03:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 04:03:57,898,46.99110413396127
01/01/2026,04:03:57,Voiture,Arc de Triomphe,137,440,Open,43.61100267,3.8732007,2026-01-01 04:03:57,303,68.86363636363636
01/01/2026,04:03:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 04:03:57,301,60.199999999999996
01/01/2026,04:13:57,Voiture,Antigone,173,239,Open,43.60871606,3.88881893,2026-01-01 04:13:57,66,27.615062761506277
01/01/2026,04:13:57,Voiture,Comedie,361,664,Open,43.60856092,3.87976196,2026-01-01 04:13:57,303,45.63253012048193
01/01/2026,04:13:57,Voiture,Corum,324,480,Open,43.61388821,3.88225773,2026-01-01 04:13:57,156,32.5
01/01/2026,04:13:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 04:13:57,100,16.920473773265652
01/01/2026,04:13:57,Voiture,Foch,537,620,Open,43.61074912,3.87657084,2026-01-01 04:13:57,83,13.38709677419355
01/01/2026,04:13:57,Voiture,Gambetta,220,452,Open,43.60695138,3.87137436,2026-01-01 04:13:57,232,51.32743362831859
01/01/2026,04:13:57,Voiture,Gare,374,656,Open,43.604024,3.87891,2026-01-01 04:13:57,282,42.98780487804878
01/01/2026,04:13:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 04:13:57,160,36.86635944700461
01/01/2026,04:13:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 04:13:57,187,31.694915254237287
01/01/2026,04:13:57,Voiture,Circe,1017,1200,Open,43.60495377,3.9178495,2026-01-01 04:13:57,183,15.25
01/01/2026,04:13:57,Voiture,Garcia Lorca,387,400,Open,43.59098509,3.8907158,2026-01-01 04:13:57,13,3.25
01/01/2026,04:13:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 04:13:57,21,6.402439024390244
01/01/2026,04:13:57,Voiture,Sabines,147,285,Open,43.58383263,3.8602246,2026-01-01 04:13:57,138,48.421052631578945
01/01/2026,04:13:57,Voiture,Sablassou,317,379,Open,43.63419194,3.92229536,2026-01-01 04:13:57,62,16.358839050131927
01/01/2026,04:13:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 04:13:57,44,15.43859649122807
01/01/2026,04:13:57,Voiture,Euromedecine,171,239,Open,43.63895359,3.82772365,2026-01-01 04:13:57,68,28.451882845188287
01/01/2026,04:13:57,Voiture,Occitanie,558,615,Open,43.63456232,3.84859796,2026-01-01 04:13:57,57,9.268292682926829
01/01/2026,04:13:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 04:13:57,26,40.625
01/01/2026,04:13:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 04:13:57,35,32.11009174311927
01/01/2026,04:13:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 04:13:57,245,98.0
01/01/2026,04:13:57,Voiture,Charles de Gaulle,175,260,Open,43.6285421,3.8977621,2026-01-01 04:13:57,85,32.69230769230769
01/01/2026,04:13:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 04:13:57,898,46.99110413396127
01/01/2026,04:13:57,Voiture,Arc de Triomphe,137,440,Open,43.61100267,3.8732007,2026-01-01 04:13:57,303,68.86363636363636
01/01/2026,04:13:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 04:13:57,301,60.199999999999996
01/01/2026,04:23:57,Voiture,Antigone,172,239,Open,43.60871606,3.88881893,2026-01-01 04:23:57,67,28.03347280334728
01/01/2026,04:23:57,Voiture,Comedie,362,664,Open,43.60856092,3.87976196,2026-01-01 04:23:57,302,45.48192771084337
01/01/2026,04:23:57,Voiture,Corum,325,480,Open,43.61388821,3.88225773,2026-01-01 04:23:57,155,32.29166666666667
01/01/2026,04:23:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 04:23:57,100,16.920473773265652
01/01/2026,04:23:57,Voiture,Foch,535,620,Open,43.61074912,3.87657084,2026-01-01 04:23:57,85,13.709677419354838
01/01/2026,04:23:57,Voiture,Gambetta,221,452,Open,43.60695138,3.87137436,2026-01-01 04:23:57,231,51.10619469026548
01/01/2026,04:23:57,Voiture,Gare,379,656,Open,43.604024,3.87891,2026-01-01 04:23:57,277,42.22560975609756
01/01/2026,04:23:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 04:23:57,160,36.86635944700461
01/01/2026,04:23:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 04:23:57,187,31.694915254237287
01/01/2026,04:23:57,Voiture,Circe,1017,1200,Open,43.60495377,3.9178495,2026-01-01 04:23:57,183,15.25
01/01/2026,04:23:57,Voiture,Garcia Lorca,387,400,Open,43.59098509,3.8907158,2026-01-01 04:23:57,13,3.25
01/01/2026,04:23:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 04:23:57,21,6.402439024390244
01/01/2026,04:23:57,Voiture,Sabines,148,285,Open,43.58383263,3.8602246,2026-01-01 04:23:57,137,48.07017543859649
01/01/2026,04:23:57,Voiture,Sablassou,317,379,Open,43.63419194,3.92229536,2026-01-01 04:23:57,62,16.358839050131927
01/01/2026,04:23:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 04:23:57,44,15.43859649122807
01/01/2026,04:23:57,Voiture,Euromedecine,172,239,Open,43.63895359,3.82772365,2026-01-01 04:23:57,67,28.03347280334728
01/01/2026,04:23:57,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2026-01-01 04:23:57,55,8.94308943089431
01/01/2026,04:23:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 04:23:57,26,40.625
01/01/2026,04:23:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 04:23:57,35,32.11009174311927
01/01/2026,04:23:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 04:23:57,245,98.0
01/01/2026,04:23:57,Voiture,Charles de Gaulle,175,260,Open,43.6285421,3.8977621,2026-01-01 04:23:57,85,32.69230769230769
01/01/2026,04:23:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 04:23:57,898,46.99110413396127
01/01/2026,04:23:57,Voiture,Arc de Triomphe,138,440,Open,43.61100267,3.8732007,2026-01-01 04:23:57,302,68.63636363636364
01/01/2026,04:23:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 04:23:57,301,60.199999999999996
01/01/2026,04:33:57,Voiture,Antigone,172,239,Open,43.60871606,3.88881893,2026-01-01 04:33:57,67,28.03347280334728
01/01/2026,04:33:57,Voiture,Comedie,364,664,Open,43.60856092,3.87976196,2026-01-01 04:33:57,300,45.18072289156627
01/01/2026,04:33:57,Voiture,Corum,326,480,Open,43.61388821,3.88225773,2026-01-01 04:33:57,154,32.083333333333336
01/01/2026,04:33:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 04:33:57,100,16.920473773265652
01/01/2026,04:33:57,Voiture,Foch,538,620,Open,43.61074912,3.87657084,2026-01-01 04:33:57,82,13.225806451612904
01/01/2026,04:33:57,Voiture,Gambetta,222,452,Open,43.60695138,3.87137436,2026-01-01 04:33:57,230,50.88495575221239
01/01/2026,04:33:57,Voiture,Gare,380,656,Open,43.604024,3.87891,2026-01-01 04:33:57,276,42.073170731707314
01/01/2026,04:33:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 04:33:57,160,36.86635944700461
01/01/2026,04:33:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 04:33:57,187,31.694915254237287
01/01/2026,04:33:57,Voiture,Circe,1019,1200,Open,43.60495377,3.9178495,2026-01-01 04:33:57,181,15.083333333333334
01/01/2026,04:33:57,Voiture,Garcia Lorca,387,400,Open,43.59098509,3.8907158,2026-01-01 04:33:57,13,3.25
01/01/2026,04:33:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 04:33:57,21,6.402439024390244
01/01/2026,04:33:57,Voiture,Sabines,148,285,Open,43.58383263,3.8602246,2026-01-01 04:33:57,137,48.07017543859649
01/01/2026,04:33:57,Voiture,Sablassou,317,379,Open,43.63419194,3.92229536,2026-01-01 04:33:57,62,16.358839050131927
01/01/2026,04:33:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 04:33:57,44,15.43859649122807
01/01/2026,04:33:57,Voiture,Euromedecine,172,239,Open,43.63895359,3.82772365,2026-01-01 04:33:57,67,28.03347280334728
01/01/2026,04:33:57,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2026-01-01 04:33:57,55,8.94308943089431
01/01/2026,04:33:57,Voiture,Vicarello,38,64,Open,43.63286,3.898411,2026-01-01 04:33:57,26,40.625
01/01/2026,04:33:57,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2026-01-01 04:33:57,35,32.11009174311927
01/01/2026,04:33:57,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2026-01-01 04:33:57,245,98.0
01/01/2026,04:33:57,Voiture,Charles de Gaulle,175,260,Open,43.6285421,3.8977621,2026-01-01 04:33:57,85,32.69230769230769
01/01/2026,04:33:57,Voiture,Polygone,1013,1911,Open,43.607697,3.88515,2026-01-01 04:33:57,898,46.99110413396127
01/01/2026,04:33:57,Voiture,Arc de Triomphe,138,440,Open,43.61100267,3.8732007,2026-01-01 04:33:57,302,68.63636363636364
01/01/2026,04:33:57,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2026-01-01 04:33:57,301,60.199999999999996
01/01/2026,04:43:57,Voiture,Antigone,172,239,Open,43.60871606,3.88881893,2026-01-01 04:43:57,67,28.03347280334728
01/01/2026,04:43:57,Voiture,Comedie,377,664,Open,43.60856092,3.87976196,2026-01-01 04:43:57,287,43.22289156626506
01/01/2026,04:43:57,Voiture,Corum,327,480,Open,43.61388821,3.88225773,2026-01-01 04:43:57,153,31.874999999999996
01/01/2026,04:43:57,Voiture,Europa,491,591,Open,43.60784971,3.89253074,2026-01-01 04:43:57,100,16.920473773265652
01/01/2026,04:43:57,Voiture,Foch,542,620,Open,43.61074912,3.87657084,2026-01-01 04:43:57,78,12.580645161290322
01/01/2026,04:43:57,Voiture,Gambetta,222,452,Open,43.60695138,3.87137436,2026-01-01 04:43:57,230,50.88495575221239
01/01/2026,04:43:57,Voiture,Gare,384,656,Open,43.604024,3.87891,2026-01-01 04:43:57,272,41.46341463414634
01/01/2026,04:43:57,Voiture,Triangle,274,434,Open,43.60923384,3.88184418,2026-01-01 04:43:57,160,36.86635944700461
01/01/2026,04:43:57,Voiture,Pitot,403,590,Open,43.61224494,3.87019117,2026-01-01 04:43:57,187,31.694915254237287
01/01/2026,04:43:57,Voiture,Circe,1019,1200,Open,43.60495377,3.9178495,2026-01-01 04:43:57,181,15.083333333333334
01/01/2026,04:43:57,Voiture,Garcia Lorca,387,400,Open,43.59098509,3.8907158,2026-01-01 04:43:57,13,3.25
01/01/2026,04:43:57,Voiture,Mosson,307,328,Open,43.61623716,3.81966554,2026-01-01 04:43:57,21,6.402439024390244
01/01/2026,04:43:57,Voiture,Sabines,149,285,Open,43.58383263,3.8602246,2026-01-01 04:43:57,136,47.719298245614034
01/01/2026,04:43:57,Voiture,Sablassou,317,379,Open,43.63419194,3.92229536,2026-01-01 04:43:57,62,16.358839050131927
01/01/2026,04:43:57,Voiture,Saint Jean Le Sec,241,285,Open,43.57082225,3.8379312,2026-01-01 04:43:57,44,15.43859649122807
01/01/2026,04:43:57,Voiture,Euromedecine,172,239,Open,43.63895359,3.82772365,2026-01-01 04:43:57,67,28.03347280334728
01/01/2026,04:43:57,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2026-01-01 04:43:57,55,8.94308943089431
