Date,Heure,Type,Nom,Disponibilite,Capacite,Statut,Latitude,Longitude,Horodatage,Places_occupees,Taux_occupation_%
31/12/2025,00:43:56,Voiture,Occitanie,560,615,Open,43.63456232,3.84859796,2025-12-31 00:43:56,55,8.94308943089431
31/12/2025,00:43:56,Voiture,Vicarello,42,64,Open,43.63286,3.898411,2025-12-31 00:43:56,22,34.375
31/12/2025,00:43:56,Voiture,Gaumont EST,74,109,Open,43.604526,3.91529,2025-12-31 00:43:56,35,32.11009174311927
31/12/2025,00:43:56,Voiture,Gaumont OUEST,5,250,Open,43.604824,3.914158,2025-12-31 00:43:56,245,98.0
31/12/2025,00:43:56,Voiture,Charles de Gaulle,173,260,Open,43.6285421,3.8977621,2025-12-31 00:43:56,87,33.46153846153846
31/12/2025,00:43:56,Voiture,Polygone,1674,1911,Open,43.607697,3.88515,2025-12-31 00:43:56,237,12.401883830455258
31/12/2025,00:43:56,Voiture,Arc de Triomphe,137,440,Open,43.61100267,3.8732007,2025-12-31 00:43:56,303,68.86363636363636
31/12/2025,00:43:56,Voiture,Gaumont-Circe,199,500,Open,43.60495377,3.9178495,2025-12-31 00:43:56,301,60.199999999999996
31/12/2025,00:53:56,Voiture,Antigone,170,239,Open,43.60871606,3.88881893,2025-12-31 00:53:56,69,28.870292887029287
31/12/2025,00:53:56,Voiture,Comedie,404,664,Open,43.60856092,3.87976196,2025-12-31 00:53:56,260,39.1566265060241
31/12/2025,00:53:56,Voiture,Corum,345,480,Open,43.61388821,3.88225773,2025-12-31 00:53:56,135,28.125
31/12/2025,00:53:56,Voiture,Europa,488,591,Open,43.60784971,3.89253074,2025-12-31 00:53:56,103,17.428087986463623
31/12/2025,00:53:56,Voiture,Foch,565,620,Open,43.61074912,3.87657084,2025-12-31 00:53:56,55,8.870967741935484
31/12/2025,00:53:56,Voiture,Gambetta,157,452,Open,43.60695138,3.87137436,2025-12-31 00:53:56,295,65.2654867256637
31/12/2025,00:53:56,Voiture,Gare,444,656,Open,43.604024,3.87891,2025-12-31 00:53:56,212,32.31707317073171
31/12/2025,00:53:56,Voiture,Triangle,352,434,Open,43.60923384,3.88184418,2025-12-31 00:53:56,82,18.89400921658986
31/12/2025,00:53:56,Voiture,Pitot,496,590,Open,43.61224494,3.87019117,2025-12-31 00:53:56,94,15.932203389830507
31/12/2025,00:53:56,Voiture,Circe,1017,1200,Open,43.60495377,3.9178495,2025-12-31 00:53:56,183,15.25
